CustomerID,City,NoOfChildren,MinAgeOfChild,MaxAgeOfChild,Tenure,FrquncyOfPurchase,NoOfUnitsPurchased,FrequencyOFPlay,NoOfGamesPlayed,NoOfGamesBought,FavoriteChannelOfTransaction,FavoriteGame,TotalRevenueGenerated
1366,2,2,6,6,380,11,11,1528,65,11,Favorite,Uniform,182.08
1367,2,1,5,5,362,11,11,692,69,11,Favorite,Uniform,157.64
1368,2,2,4,6,353,10,10,710,43,10,Favorite,Uniform,171.97
1369,2,1,4,4,441,17,17,1458,113,17,Favorite,Uniform,138.56
1370,2,2,5,7,363,12,12,2481,55,12,Favorite,Uniform,108.71
1371,2,3,4,6,396,13,13,5160,274,13,Favorite,Uniform,109.17
1372,2,2,4,4,369,10,10,996,107,10,Favorite,Uniform,112.08
1373,1,2,5,7,320,14,14,1461,31,10,Favorite,Uniform,115.98
1374,1,2,2,4,425,15,13,627,73,15,Favorite,Uniform,130
1375,1,2,4,7,183,12,12,456,24,12,Favorite,Uniform,152.5
1376,1,2,2,4,402,17,17,1695,33,17,Uniform,Uniform,117.5
1377,1,2,3,4,446,49,49,11311,747,49,Favorite,Uniform,489
1378,1,1,8,8,276,11,11,3223,124,11,Favorite,Uniform,102.5
1379,2,2,3,6,397,39,26,994,89,39,Favorite,Uniform,340.02
1380,1,2,3,5,361,15,11,7,4,15,Favorite,Favorite,107.5
1381,1,3,7,16,393,17,15,474,50,17,Favorite,Uniform,139.12
1382,1,1,6,6,328,15,15,2948,259,15,Favorite,Uniform,145.51
1383,1,4,3,20,372,28,25,8811,357,24,Uniform,Uniform,241.98
1384,1,3,3,6,315,15,13,6168,214,15,Uniform,Uniform,107.5
1385,1,2,6,7,355,31,23,1772,81,31,Uniform,Uniform,192.5
1386,1,2,3,6,384,20,15,146,28,20,Uniform,Uniform,110
1387,1,2,4,6,356,22,14,3389,162,22,Favorite,Uniform,152.5
1388,1,1,5,5,364,8,8,136,35,3,Favorite,Uniform,106.45
1389,1,3,4,6,214,7,7,30,21,1,Favorite,Uniform,103.35
1390,1,2,5,5,216,8,10,263,55,6,Favorite,Uniform,125.96
1391,1,2,3,4,460,19,17,925,76,19,Uniform,Uniform,180.03
1392,1,3,3,9,348,14,13,901,63,11,Favorite,Uniform,165.48
1393,1,2,6,9,367,19,14,147,29,19,Favorite,Uniform,135
1394,1,1,5,5,174,19,15,584,150,19,Favorite,Uniform,125
1395,1,5,3,9,369,15,12,838,28,15,Favorite,Uniform,105
1396,1,2,4,6,332,26,22,1558,63,26,Uniform,Uniform,165
1397,1,3,4,7,260,14,14,1689,110,14,Favorite,Uniform,102.51
1398,1,3,4,6,359,10,10,2576,155,10,Favorite,Uniform,100
1399,1,2,6,8,464,30,30,4708,381,30,Favorite,Uniform,299
1400,1,2,5,5,307,9,10,2860,92,8,Favorite,Uniform,116.8
1401,1,1,7,7,357,1,1,0,2,0,Favorite,Favorite,129.99
1402,1,7,5,15,227,12,12,2669,140,12,Favorite,Uniform,130
1403,1,2,4,6,372,11,11,988,105,11,Favorite,Uniform,125
1404,1,3,1,7,372,11,11,3654,88,11,Favorite,Uniform,122.51
1405,1,5,3,14,397,13,13,49,29,13,Favorite,Uniform,157.5
1406,1,2,5,9,438,11,11,259,30,0,Favorite,Uniform,106.31
1407,1,1,3,3,349,29,29,58,12,29,Favorite,Uniform,315
1408,1,2,3,5,365,18,18,1449,118,17,Uniform,Uniform,127.51
1409,1,2,6,9,329,19,19,190,37,19,Favorite,Uniform,260
1410,1,1,8,8,250,13,13,165,19,13,Favorite,Uniform,102.5
1411,2,3,5,9,456,6,6,1570,106,6,Favorite,Uniform,111.53
1412,1,2,5,7,255,24,24,244,41,22,Favorite,Uniform,239.23
1413,1,7,6,13,412,54,45,9357,290,54,Uniform,Uniform,537.53
1414,1,1,5,5,454,20,16,839,96,19,Uniform,Uniform,160.5
1415,1,4,5,9,253,17,15,2166,61,17,Favorite,Uniform,200
1416,1,2,5,7,436,18,18,2249,86,18,Favorite,Uniform,150
1417,1,2,6,8,327,12,12,197,14,1,Favorite,Favorite,150.36
1418,1,2,3,5,394,14,14,2326,162,11,Favorite,Uniform,130.48
1419,1,2,3,6,389,21,21,451,65,15,Uniform,Uniform,290.89
1420,1,1,6,6,312,3,3,0,0,0,Favorite,NONE,174.97
1421,1,3,4,6,352,36,28,987,117,33,Favorite,Uniform,316.23
1422,1,2,6,8,286,16,15,1896,86,16,Uniform,Uniform,117.5
1423,1,1,3,3,463,15,15,929,63,15,Uniform,Uniform,137.5
1424,1,2,5,8,205,12,12,4839,159,12,Uniform,Uniform,100
1425,1,3,3,6,392,13,13,1414,68,13,Favorite,Uniform,127.5
1426,1,1,4,4,390,17,13,1435,66,17,Favorite,Uniform,142.51
1427,1,1,6,6,409,12,12,1291,55,12,Favorite,Uniform,115
1428,1,1,4,4,327,13,13,107,12,10,Favorite,Uniform,133.89
1429,1,2,3,6,154,21,19,787,62,14,Uniform,Uniform,209.61
1430,1,2,5,7,390,25,23,1133,179,22,Uniform,Uniform,203.22
1431,1,5,4,7,362,8,8,923,27,4,Uniform,Uniform,109.96
1432,1,3,6,7,445,16,15,6605,203,16,Uniform,Uniform,115
1433,1,1,7,7,385,14,11,643,35,14,Uniform,Uniform,147.5
1434,1,2,6,8,225,13,13,1423,154,13,Favorite,Uniform,135.01
1435,2,2,8,8,285,12,12,1798,136,12,Favorite,Favorite,150.4
1436,1,1,4,4,419,11,9,21,3,9,Uniform,Favorite,124.98
1437,1,2,4,6,388,17,15,5160,188,12,Uniform,Uniform,147.94
1438,1,2,7,10,458,12,9,2067,56,10,Uniform,Uniform,113.14
1439,1,2,4,5,470,24,19,3345,165,20,Uniform,Uniform,179.97
1440,1,2,5,5,407,11,8,1742,97,11,Favorite,Uniform,115
1441,1,3,5,7,239,39,40,3378,430,38,Favorite,Uniform,497.48
1442,1,3,5,9,209,14,14,2317,131,14,Favorite,Uniform,120
1443,1,2,2,4,461,19,17,2548,330,17,Uniform,Uniform,124.98
1444,1,2,5,8,356,14,15,375,31,13,Favorite,Uniform,162.49
1445,1,1,5,5,350,24,24,1969,84,24,Favorite,Uniform,227.5
1446,1,3,3,5,330,52,51,2608,156,34,Favorite,Uniform,604.75
1447,1,2,3,6,373,28,16,366,67,26,Uniform,Uniform,133.55
1448,1,2,6,6,442,7,7,0,0,1,Favorite,NONE,123.7
1449,1,4,3,6,353,22,12,332,33,22,Uniform,Uniform,107.5
1450,1,2,3,6,371,17,13,1369,65,17,Favorite,Uniform,102.51
1451,1,1,6,6,433,12,12,5009,90,12,Favorite,Uniform,117.5
1452,1,1,10,10,328,5,7,0,0,0,Favorite,NONE,125.83
1453,1,3,5,10,226,18,18,2209,150,18,Uniform,Uniform,165.04
1454,1,3,4,8,384,15,11,1498,100,15,Favorite,Uniform,107.5
1455,1,1,7,7,221,10,10,236,48,10,Favorite,Uniform,137.51
1456,1,3,4,9,425,10,10,1814,138,8,Favorite,Uniform,157.44
1457,1,1,4,4,351,12,9,868,61,12,Favorite,Uniform,122.5
1458,1,1,5,5,399,11,10,692,33,3,Favorite,Uniform,167.93
1459,1,3,6,9,434,16,15,5488,128,16,Favorite,Uniform,140.01
1460,1,1,6,6,297,22,16,1076,39,19,Favorite,Uniform,226.22
1461,1,2,6,8,298,13,9,434,81,8,Uniform,Uniform,234.93
1462,1,3,4,7,391,9,8,2832,200,4,Favorite,Uniform,119.96
1463,2,7,1,6,428,42,38,9538,986,42,Favorite,Uniform,439.57
1464,1,3,3,8,235,11,11,384,68,11,Favorite,Uniform,110
1465,1,2,2,4,440,34,34,1851,126,34,Favorite,Uniform,212.53
1466,1,3,6,8,396,13,10,1367,103,13,Favorite,Uniform,112.48
1467,1,1,6,6,374,19,17,5285,230,19,Favorite,Uniform,135
1468,1,1,6,6,319,14,14,557,85,14,Favorite,Uniform,112.5
1469,1,2,7,7,331,8,8,5887,85,8,Favorite,Uniform,105
1470,1,2,3,7,225,29,29,269,19,29,Favorite,Uniform,170
1471,1,5,1,5,464,22,19,348,87,21,Uniform,Uniform,142.5
1472,1,2,4,5,425,16,12,2155,61,16,Favorite,Uniform,155.01
1473,2,3,5,7,471,29,25,5751,83,29,Favorite,Uniform,278.74
1474,1,2,7,10,400,20,12,796,65,16,Uniform,Uniform,127.47
1475,1,2,4,6,469,26,23,2933,101,26,Favorite,Uniform,180.37
1476,1,2,5,7,319,3,3,571,44,1,Favorite,Uniform,139.99
1477,1,1,5,5,317,12,10,1104,37,4,Uniform,Uniform,219.98
1478,1,1,6,6,104,12,9,744,59,12,Uniform,Uniform,132.5
1479,2,2,4,6,432,10,10,271,27,10,Favorite,Uniform,128.97
1480,1,2,3,6,280,9,9,1580,60,2,Favorite,Uniform,234.99
1481,1,2,3,5,370,37,28,7637,265,36,Favorite,Uniform,312.51
1482,1,3,6,8,450,21,16,9151,410,21,Favorite,Uniform,110.01
1483,1,1,6,6,454,14,14,1237,90,14,Favorite,Uniform,138.25
1484,1,3,7,11,364,10,10,205,27,5,Uniform,Uniform,239.97
1485,1,2,3,6,423,21,21,9213,419,21,Favorite,Uniform,222.5
1486,1,3,5,7,340,26,26,1291,84,22,Favorite,Uniform,287.5
1487,1,1,3,3,320,19,15,9,9,19,Favorite,Uniform,112.5
1488,1,2,3,7,425,14,10,1029,23,10,Favorite,Favorite,287.46
1489,1,3,7,11,286,27,27,604,34,23,Favorite,Uniform,246.46
1490,1,2,8,10,371,25,18,1804,166,22,Favorite,Uniform,157.49
1491,1,6,5,11,336,17,17,6662,148,17,Favorite,Uniform,180
1492,1,3,6,10,356,13,12,478,52,13,Favorite,Uniform,140
1493,1,1,9,9,367,9,9,727,12,6,Favorite,Favorite,137.5
1494,1,2,4,7,441,25,21,1680,72,25,Favorite,Uniform,208.72
1495,1,1,7,7,286,11,11,1001,75,11,Favorite,Uniform,170
1496,1,1,9,9,180,14,14,1592,127,13,Favorite,Uniform,132.49
1497,1,3,6,10,112,18,15,378,54,18,Uniform,Uniform,120
1498,1,2,3,6,468,10,10,115,44,10,Favorite,Uniform,118.62
1499,1,1,5,5,370,7,7,2572,96,7,Favorite,Uniform,102.5
1500,1,2,3,7,460,27,27,1558,237,23,Favorite,Uniform,361.21
1501,1,1,6,6,454,8,8,2276,163,8,Favorite,Uniform,102.5
1502,1,1,6,6,336,8,6,45,7,4,Uniform,Uniform,106.21
1503,1,2,9,9,356,10,10,550,35,10,Favorite,Uniform,120
1504,1,2,4,7,355,6,6,42,6,0,Favorite,Uniform,184.97
1505,1,2,9,11,359,12,11,870,39,12,Uniform,Uniform,122.51
1506,1,1,6,6,239,24,17,120,29,24,Uniform,Uniform,125.5
1507,1,1,6,6,206,8,8,113,9,5,Favorite,Uniform,113.47
1508,1,4,4,8,442,26,19,1326,117,26,Uniform,Uniform,127.5
1509,1,2,8,12,287,8,8,51,5,2,Favorite,Uniform,121.69
1510,1,1,6,6,445,12,12,889,70,12,Favorite,Uniform,125
1511,1,1,5,5,400,20,17,705,114,20,Favorite,Uniform,142.5
1512,1,2,5,7,335,10,10,920,61,8,Favorite,Uniform,132.98
1513,1,2,5,10,370,22,20,1432,96,11,Favorite,Uniform,293.03
1514,1,1,9,9,193,9,9,389,26,6,Favorite,Favorite,159.97
1515,1,2,5,7,423,20,16,4537,192,20,Uniform,Uniform,120
1516,1,1,6,6,273,19,19,1417,60,19,Favorite,Uniform,130
1517,1,1,7,7,387,15,14,1809,178,15,Favorite,Uniform,123.51
1518,1,2,7,7,419,23,21,3298,145,23,Uniform,Uniform,205
1519,1,2,4,6,324,30,29,3971,111,21,Favorite,Uniform,400.9
1520,1,3,5,9,363,32,26,317,100,13,Favorite,Uniform,445.46
1521,1,1,6,6,456,10,10,1629,155,8,Uniform,Uniform,110.64
1522,1,2,6,8,327,13,13,338,48,13,Favorite,Uniform,145
1523,1,2,4,6,309,7,7,1385,163,7,Favorite,Uniform,125
1524,1,2,4,6,216,12,12,1416,76,10,Favorite,Uniform,108.73
1525,1,2,6,8,221,28,20,669,22,21,Favorite,Favorite,300
1526,1,1,5,5,213,11,10,212,20,11,Uniform,Uniform,145
1527,1,2,6,10,336,14,13,447,74,11,Favorite,Favorite,113.42
1528,1,2,5,7,342,15,15,1911,110,15,Favorite,Uniform,117.53
1529,1,2,5,8,410,26,17,813,80,20,Uniform,Uniform,271.19
1530,1,2,4,6,367,17,12,165,25,13,Favorite,Uniform,252.49
1531,1,2,6,8,192,16,15,2497,114,11,Favorite,Uniform,183.44
1532,1,1,7,7,132,16,14,603,30,13,Uniform,Uniform,237.44
1533,1,3,7,11,398,16,13,613,79,16,Favorite,Uniform,172.5
1534,1,4,7,14,337,4,13,120,3,1,Favorite,Favorite,122.4
1535,1,2,7,12,250,10,10,78,30,10,Favorite,Uniform,126.5
1536,1,1,8,8,175,6,14,242,19,0,Favorite,Uniform,151.74
1537,1,2,10,10,326,11,11,976,20,11,Favorite,Uniform,102.5
1538,1,2,7,10,372,20,21,804,71,17,Favorite,Uniform,140.47
1539,1,2,3,5,377,25,20,3201,97,24,Favorite,Uniform,157.99
1540,1,1,4,4,337,16,16,266,52,15,Favorite,Uniform,132.49
1541,1,2,3,6,440,28,28,1199,113,28,Favorite,Uniform,227.51
1542,1,4,4,9,330,17,17,622,56,17,Favorite,Uniform,132.5
1543,1,1,7,7,282,15,14,1035,46,14,Favorite,Uniform,193.74
1544,1,4,2,7,350,11,11,718,86,11,Favorite,Uniform,105
1545,1,2,3,3,407,21,18,311,34,16,Favorite,Uniform,305.89
1546,1,3,8,12,126,17,14,1233,85,17,Uniform,Uniform,127.51
1547,1,1,5,5,413,9,9,419,59,9,Favorite,Uniform,105
1548,1,1,7,7,322,12,9,1358,54,11,Favorite,Uniform,127.99
1549,1,1,8,8,393,11,11,722,79,11,Favorite,Uniform,105.01
1550,1,2,8,9,354,12,8,1678,55,12,Uniform,Uniform,115
1551,1,2,5,8,331,26,25,3592,196,26,Favorite,Uniform,229.97
1552,1,2,5,7,145,3,3,393,33,0,Favorite,Uniform,142.39
1553,1,2,3,5,433,14,11,230,42,10,Uniform,Uniform,197.46
1554,1,1,8,8,213,17,12,30,14,17,Favorite,Favorite,145
1555,1,1,5,5,369,13,13,715,61,5,Favorite,Uniform,197.73
1556,1,1,9,9,372,16,10,21,2,12,Uniform,Uniform,100.08
1557,1,2,6,8,448,21,16,1013,95,20,Uniform,Uniform,137.5
1558,1,2,6,8,297,36,22,812,77,36,Favorite,Uniform,207.5
1559,1,2,4,8,400,20,18,226,28,20,Favorite,Uniform,212.5
1560,1,2,5,6,369,12,13,893,23,8,Favorite,Uniform,175.89
1561,1,2,4,7,399,8,8,1858,97,4,Uniform,Uniform,112.46
1562,1,2,3,5,422,16,16,1340,51,14,Favorite,Uniform,177.48
1563,1,2,6,8,205,8,8,604,18,8,Favorite,Uniform,105
1564,1,3,4,11,365,14,12,799,98,14,Favorite,Uniform,135
1565,1,3,3,7,356,26,22,1445,42,19,Uniform,Uniform,267.87
1566,1,2,5,7,296,19,15,173,33,19,Favorite,Uniform,127.5
1567,1,2,7,12,241,7,7,868,46,7,Favorite,Uniform,124.98
1568,1,3,4,8,451,14,17,1200,128,2,Favorite,Uniform,171.75
1569,1,2,4,8,151,19,13,576,89,19,Uniform,Uniform,102.5
1570,1,2,5,7,362,29,29,837,68,29,Favorite,Uniform,203.5
1571,1,2,4,113,205,17,17,158,51,8,Favorite,Uniform,218.85
1572,1,2,5,8,133,9,9,1682,113,2,Uniform,Uniform,254.99
1573,1,1,6,6,404,27,27,1362,95,27,Favorite,Uniform,295
1574,1,1,6,6,245,12,12,1296,93,12,Favorite,Uniform,112.51
1575,1,3,3,10,398,12,11,282,78,12,Favorite,Uniform,112.51
1576,1,1,8,8,451,13,9,471,85,11,Favorite,Uniform,121.98
1577,1,3,5,8,371,20,20,3023,109,20,Favorite,Uniform,180
1578,1,1,7,7,309,14,10,634,41,14,Favorite,Favorite,132.5
1579,1,2,5,7,337,14,14,987,103,14,Favorite,Uniform,107.5
1580,1,2,6,8,377,39,24,341,28,39,Uniform,Uniform,185
1581,1,2,4,8,408,21,18,178,21,21,Favorite,Uniform,175
1582,1,2,4,6,362,15,15,2328,57,10,Favorite,Uniform,288.2
1583,1,2,7,7,193,29,30,1352,180,24,Favorite,Uniform,290.94
1584,1,2,6,8,352,14,14,1221,57,14,Favorite,Uniform,105
1585,1,2,3,113,379,6,6,242,32,0,Favorite,Uniform,100.44
1586,1,2,4,7,366,8,8,47,9,3,Uniform,Favorite,150.59
1587,1,2,4,5,446,20,17,1064,86,20,Favorite,Uniform,137.5
1588,1,2,4,6,381,5,5,441,19,0,Favorite,Uniform,209.95
1589,1,3,4,8,436,7,7,547,22,4,Favorite,Uniform,119.47
1590,1,3,8,22,103,29,16,819,79,29,Uniform,Uniform,125.01
1591,1,2,4,7,336,32,27,241,33,32,Favorite,Uniform,282.5
1592,1,1,6,6,368,13,11,888,114,11,Uniform,Uniform,100.63
1593,1,3,3,8,276,14,12,1719,82,14,Uniform,Uniform,115.03
1594,1,1,11,11,345,14,11,422,47,11,Favorite,Uniform,137.97
1595,1,2,6,8,428,9,9,3872,404,9,Favorite,Uniform,107.51
1596,1,3,4,8,337,21,21,1690,82,15,Uniform,Uniform,217.5
1597,1,1,7,7,364,10,10,86,8,9,Favorite,Uniform,125.49
1598,1,1,6,6,361,11,11,73,10,11,Favorite,Uniform,130
1599,1,1,7,7,241,22,13,358,42,22,Favorite,Uniform,110
1600,1,2,113,113,436,26,26,10502,562,26,Favorite,Uniform,300
1601,1,2,5,5,459,18,16,1450,141,15,Uniform,Uniform,189.88
1602,1,2,8,8,390,10,16,2428,47,4,Favorite,Uniform,397.5
1603,1,3,6,12,383,23,23,1936,214,23,Favorite,Uniform,267.5
1604,1,2,5,7,364,20,14,2970,162,20,Favorite,Uniform,152
1605,1,3,5,21,449,19,18,5032,486,19,Favorite,Uniform,216.25
1606,1,1,7,7,129,11,11,86,10,11,Favorite,Uniform,140
1607,1,2,8,9,438,20,16,1390,50,20,Favorite,Uniform,130
1608,1,2,5,8,211,10,10,828,41,4,Uniform,Uniform,132.83
1609,1,3,5,10,155,10,10,801,83,10,Favorite,Uniform,135
1610,1,1,5,5,147,13,13,90,31,10,Favorite,Uniform,105.93
1611,1,3,7,10,365,11,11,0,0,4,Uniform,NONE,120.79
1612,1,3,2,8,359,8,8,200,2,0,Favorite,Uniform,124.92
1613,1,3,3,9,232,21,18,774,46,21,Favorite,Uniform,150
1614,1,2,4,6,395,13,13,2956,80,13,Favorite,Uniform,142.5
1615,1,3,2,3,125,23,17,367,11,17,Favorite,Uniform,280
1616,1,1,8,8,334,9,9,1184,46,9,Favorite,Uniform,145.25
1617,1,2,7,8,439,20,18,602,119,20,Uniform,Uniform,112.52
1618,1,1,5,5,435,15,13,987,67,10,Uniform,Uniform,159.67
1619,1,2,4,7,298,16,14,3610,132,16,Favorite,Uniform,185
1620,1,2,3,7,328,8,8,93,11,4,Favorite,Favorite,112.21
1621,1,2,6,7,209,13,13,615,63,13,Uniform,Uniform,111.01
1622,1,1,5,5,341,12,12,366,60,12,Favorite,Uniform,107.51
1623,1,1,8,8,466,15,15,1018,112,15,Favorite,Uniform,108.75
1624,1,2,5,6,176,18,18,2359,148,18,Favorite,Uniform,180
1625,1,2,5,7,201,17,13,1005,156,17,Uniform,Uniform,110
1626,1,3,7,18,406,17,17,2908,84,9,Favorite,Uniform,188.84
1627,1,2,4,7,174,13,11,604,26,13,Uniform,Uniform,100
1628,1,2,5,7,469,26,22,904,199,23,Favorite,Uniform,203.61
1629,1,2,4,7,367,9,8,2227,59,7,Favorite,Uniform,149.99
1630,1,2,4,6,373,18,19,2336,122,17,Favorite,Uniform,202.5
1631,1,3,1,7,393,2,4,3367,243,0,Favorite,Uniform,144.96
1632,1,2,6,6,445,34,23,2144,133,34,Uniform,Uniform,197.54
1633,1,2,7,9,350,33,24,895,86,33,Favorite,Uniform,277.5
1634,1,1,4,4,392,18,15,452,82,18,Favorite,Uniform,142.5
1635,1,2,5,7,374,18,14,884,37,18,Favorite,Uniform,142.5
1636,1,1,5,5,447,17,17,1256,66,10,Favorite,Uniform,243.99
1637,1,3,1,8,161,12,12,960,48,12,Favorite,Uniform,132.5
1638,1,2,5,5,418,22,23,1696,84,13,Favorite,Uniform,248.9
1639,1,3,4,8,367,13,13,3344,295,13,Favorite,Uniform,122.52
1640,1,3,6,8,272,14,10,690,125,14,Favorite,Uniform,127
1641,1,2,4,6,423,40,35,1831,135,39,Favorite,Uniform,351.24
1642,1,4,4,9,370,9,9,218,11,9,Favorite,Uniform,102.5
1643,1,2,6,8,237,11,11,465,92,11,Favorite,Uniform,140.51
1644,1,1,8,8,335,7,7,0,0,2,Favorite,NONE,219.95
1645,1,1,6,6,412,9,9,212,33,9,Favorite,Uniform,103.25
1646,1,3,3,6,380,18,15,2400,142,18,Uniform,Uniform,130
1647,1,2,5,8,462,26,20,2681,178,26,Favorite,Uniform,228.76
1648,1,3,4,6,352,22,20,440,72,22,Uniform,Uniform,142.54
1649,1,3,2,9,415,14,14,690,120,14,Favorite,Uniform,115
1650,1,2,4,6,246,12,11,1529,21,12,Favorite,Uniform,140
1651,1,1,5,5,217,12,12,703,36,12,Favorite,Uniform,125
1652,1,2,5,6,401,20,21,4271,247,10,Favorite,Uniform,259.03
1653,1,5,6,13,220,6,7,237,6,0,Favorite,Favorite,139.93
1654,1,2,4,7,421,20,20,511,46,11,Uniform,Uniform,326.63
1655,1,2,3,5,369,23,23,1539,44,23,Favorite,Uniform,192.5
1656,1,1,6,6,368,7,7,2242,74,7,Favorite,Uniform,103.75
1657,1,2,7,7,346,12,11,2152,86,8,Favorite,Uniform,138.46
1658,1,2,3,6,396,10,12,939,40,7,Favorite,Uniform,111.05
1659,1,3,6,6,456,15,15,1657,79,11,Favorite,Uniform,205.46
1660,1,2,4,6,419,22,23,4224,246,20,Favorite,Uniform,232.47
1661,1,3,4,7,467,34,29,684,116,34,Favorite,Uniform,267.5
1662,1,1,7,7,460,13,13,663,32,13,Favorite,Uniform,215
1663,1,3,3,7,358,15,16,623,111,11,Favorite,Uniform,424.95
1664,1,2,7,10,359,7,7,398,8,7,Favorite,Uniform,100
1665,1,2,5,6,191,15,15,3032,178,15,Favorite,Uniform,260
1666,1,2,4,9,400,11,11,1939,38,11,Favorite,Uniform,120.01
1667,1,4,6,10,367,27,19,3040,119,17,Uniform,Uniform,582.41
1668,1,2,4,8,449,10,9,2485,117,6,Uniform,Uniform,112.96
1669,1,4,7,12,329,10,8,474,37,10,Uniform,Uniform,102.5
1670,1,3,3,7,360,11,11,3019,103,11,Favorite,Uniform,105
1671,1,2,7,10,368,9,9,749,34,9,Favorite,Uniform,102.5
1672,1,3,6,8,123,21,21,797,57,19,Favorite,Uniform,183.53
1673,1,3,5,8,448,13,13,1576,89,13,Favorite,Uniform,172.5
1674,1,2,2,6,435,30,25,5158,439,30,Favorite,Uniform,205.01
1675,1,2,5,6,471,14,14,2119,105,14,Favorite,Uniform,112.5
1676,1,1,8,8,334,10,8,244,43,10,Favorite,Uniform,105.5
1677,1,2,5,8,306,10,9,364,25,10,Favorite,Uniform,145
1678,1,2,3,5,196,11,11,51,20,8,Favorite,Favorite,102.97
1679,1,1,7,7,357,17,13,1801,78,13,Favorite,Uniform,189.23
1680,1,3,3,7,183,35,29,765,81,35,Favorite,Uniform,250
1681,1,2,4,7,308,15,15,422,52,15,Favorite,Uniform,116.26
1682,1,2,4,9,406,8,8,396,45,8,Favorite,Uniform,100
1683,1,1,3,3,313,11,11,86,13,11,Favorite,Favorite,120
1684,1,2,5,8,465,14,12,893,56,14,Uniform,Uniform,125.5
1685,1,2,7,7,153,9,9,670,76,9,Favorite,Uniform,117.51
1686,1,2,6,8,444,7,7,143,52,0,Favorite,Uniform,124.95
1687,1,2,5,7,218,9,9,478,27,9,Favorite,Uniform,100
1688,1,1,5,5,385,11,11,24,9,11,Favorite,Uniform,100
1689,1,2,5,5,372,22,22,3119,154,22,Favorite,Uniform,110.02
1690,1,2,4,6,381,15,15,921,66,15,Favorite,Uniform,145
1691,1,2,6,6,343,40,33,857,86,40,Uniform,Uniform,256.76
1692,1,3,6,9,416,55,51,5313,604,55,Favorite,Uniform,427.51
1693,1,3,6,7,403,10,9,3716,76,6,Uniform,Uniform,101.15
1694,1,1,7,7,352,19,15,370,63,16,Uniform,Uniform,148.68
1695,1,2,4,7,358,11,10,2360,122,7,Uniform,Uniform,229.99
1696,1,3,4,8,367,14,12,1492,171,14,Favorite,Uniform,103.25
1697,1,3,2,5,189,20,20,744,80,18,Favorite,Uniform,265.48
1698,1,1,7,7,394,10,10,340,41,10,Favorite,Uniform,105
1699,1,2,3,6,369,12,12,522,12,3,Favorite,Uniform,124.9
1700,1,2,7,10,457,12,12,1897,130,12,Favorite,Uniform,120
1701,1,2,5,6,385,13,14,1356,128,12,Favorite,Uniform,137.48
1702,1,3,6,9,307,13,13,1821,41,13,Favorite,Uniform,120.75
1703,1,2,3,5,435,7,7,1132,70,6,Favorite,Uniform,102.49
1704,1,2,2,5,345,9,9,113,36,2,Favorite,Uniform,301.42
1705,2,1,7,7,235,8,8,778,45,8,Favorite,Uniform,118.22
1706,2,1,4,4,385,13,13,2784,59,13,Favorite,Uniform,179.94
1707,1,3,6,6,362,11,11,1996,130,11,Favorite,Uniform,120
1708,1,2,5,7,373,13,13,1550,77,13,Favorite,Uniform,190
1709,1,1,5,5,251,15,15,2056,45,15,Favorite,Uniform,122.51
1710,1,2,2,6,404,11,11,935,72,11,Favorite,Uniform,120
1711,1,1,5,5,347,11,9,1916,40,11,Uniform,Favorite,100
1712,1,2,3,4,378,17,17,401,47,17,Favorite,Uniform,132.5
1713,1,2,3,6,451,28,20,993,71,28,Uniform,Uniform,145
1714,1,2,6,9,270,13,11,854,93,13,Favorite,Uniform,110.01
1715,1,2,4,5,307,15,15,1058,95,15,Favorite,Uniform,185
1716,1,3,5,9,359,19,19,2956,264,19,Favorite,Uniform,215
1717,1,1,6,6,451,26,25,2035,138,26,Favorite,Uniform,241.62
1718,1,2,4,6,459,14,14,3068,159,12,Favorite,Uniform,110.48
1719,1,2,4,4,464,14,14,1713,142,14,Favorite,Uniform,125
1720,1,2,5,6,419,34,29,10048,237,34,Favorite,Uniform,367.25
1721,1,3,1,5,335,11,9,142,28,11,Favorite,Uniform,100
1722,1,1,5,5,424,16,13,1347,50,13,Uniform,Uniform,153.66
1723,2,2,4,5,470,15,15,2196,158,15,Favorite,Uniform,116.91
1724,1,3,3,6,404,16,11,1103,49,16,Favorite,Uniform,102.5
1725,1,2,8,13,354,18,12,199,29,18,Favorite,Uniform,115
1726,1,2,4,7,180,6,6,783,39,3,Favorite,Uniform,121.11
1727,1,2,4,5,391,23,23,440,53,23,Favorite,Uniform,173.01
1728,1,3,6,12,341,14,14,1809,201,14,Favorite,Uniform,140.01
1729,1,1,4,4,156,22,20,106,14,16,Favorite,Uniform,310
1730,1,3,6,19,397,10,10,3180,193,10,Uniform,Uniform,115
1731,1,1,7,7,251,13,13,295,48,13,Favorite,Uniform,169.97
1732,1,1,5,5,181,12,12,143,55,12,Favorite,Favorite,107.5
1733,1,2,5,7,469,3,3,1454,87,1,Favorite,Uniform,139.99
1734,1,2,6,7,213,14,7,2413,127,14,Uniform,Uniform,102.5
1735,1,1,5,5,359,27,24,4756,111,21,Favorite,Uniform,377.5
1736,1,2,5,7,366,16,16,2791,120,16,Favorite,Uniform,120.01
1737,1,2,3,4,385,22,15,1337,102,22,Uniform,Uniform,117.5
1738,1,3,5,7,370,21,15,320,41,21,Favorite,Uniform,177.48
1739,1,2,8,10,165,6,7,1,1,0,Favorite,Favorite,132.95
